id,name,description,location,phone,email,category,status,area,opening_date,region_id,created_by,updated_by,is_deleted,created_at,updated_at,map_url
414bff84-1e81-4123-b6fb-d6bd64f2ac49,المعسكر الروماني,فرع تجاري,رشدى- شارع المعسكر الرومانى بجوار حلوانى فلوكيجر,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=المعسكر+الروماني+City93
41af85e1-cca9-494d-9531-90e146741401,أوسكار جراند ستورز- هليوبوليس,فرع تجاري,105 عمر بن الخطاب، الماظة، مصر الجديدة‬,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=أوسكار+جراند+ستورز-+هليوبوليس+City15
421da9b7-300d-4c12-bb59-a378a51fd162,مترو ماركت-المقطم,فرع تجاري,مترو ماركت-المقطم,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=مترو+ماركت-المقطم+City19
422c8bb9-d250-44a8-9d6f-3a0ab79031db,جناكليس,فرع تجاري,جناكليس,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=جناكليس+City78
424ad2bd-1afc-44cc-9ffe-1989cacff7df,مطار القاهرة T1,فرع تجاري,مطار القاهرة T1,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=مطار+القاهرة+T1+City67
42517841-fb5a-4a89-9060-aae2b4f01497,فريش فوود ماركت-بالم هيلز,فرع تجاري,فريش فوود ماركت-بالم هيلز,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=فريش+فوود+ماركت-بالم+هيلز+City4
42672bf7-dd0c-41c9-aecb-fad88dc9d850,المنصورة,فرع تجاري,شارع الجامعه المشايه السفليه امام نادى النيل,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=المنصورة+City94
4306a329-7c6d-447b-a2a5-7b0d2e77e0a6,مترو ماركت-الدقي,فرع تجاري,مترو ماركت-الدقي,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=مترو+ماركت-الدقي+City97
43167cae-aa97-46a9-8632-006a524e6708,السويس-الشهداء,فرع تجاري,السويس شارع الشهداء امام اردوور برج الصفوه,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=السويس-الشهداء+City91
459fc335-4773-400b-b418-f0e048174db2,محطة مصر 1,فرع تجاري,محطة مصر 1,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=محطة+مصر+1+City74
4603f591-7ae7-4f7b-865d-c401882a1c77,كارفور-الهرم,فرع تجاري,كارفور-الهرم,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=كارفور-الهرم+City59
46aad5d8-148e-4289-b74f-9f7d1f59ee22,الاقبال,فرع تجاري,"25 شارع الاقبال بجانب ماكدونالدز , لوران , الاسكندرية",01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=الاقبال+City97
483f7f1d-5434-4933-9155-50599e96304e,كارفور- داندي مول,فرع تجاري,كارفور- داندي مول,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=كارفور-+داندي+مول+City79
4862ed82-79d4-4b39-9f53-3f6b15d73098,نادي الصيد,فرع تجاري,نادي الصيد,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=نادي+الصيد+City21
49a25e06-dbf5-4aec-9709-4141d32b1ab3,مترو ماركت-روكسي,فرع تجاري,مترو ماركت-روكسي,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=مترو+ماركت-روكسي+City38
4a08262e-7440-43bd-b870-0742f5d3ca0d,كارفور -ميراج مول,فرع تجاري,كارفور -ميراج مول,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=كارفور+-ميراج+مول+City10
4ce20194-80d3-4b6c-87b8-b368589e44cb,مترو ماركت-المعادي,فرع تجاري,مترو ماركت-المعادي,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=مترو+ماركت-المعادي+City42
4ed59e60-ee21-4be3-99b8-b8836f2c945e,المرغني,فرع تجاري,١٠٥ شارع السيد المرغني، مصر الجديدة بجوار تورتينا الحلوانى,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=المرغني+City53
5060d798-d91f-4914-aff7-0defa848ee09,سبينيس-الهرم,فرع تجاري,سبينيس-الهرم,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=سبينيس-الهرم+City74
50f718d8-c700-4086-8332-46a3debadbb1,مترو ماركت -الشيخ زايد,فرع تجاري,مترو ماركت -الشيخ زايد,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=مترو+ماركت+-الشيخ+زايد+City35
5124eb82-5b15-4289-8c39-c3b5f76c6b89,كارفور- الزيتون,فرع تجاري,كارفور- الزيتون,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=كارفور-+الزيتون+City8
53c0b509-7dbf-45fc-b2cb-751a7667fc6a,بنده-هايبر ماركت,فرع تجاري,بنده-هايبر ماركت,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=بنده-هايبر+ماركت+City55
54016031-67a0-4725-afc8-02b901733316,الدقى,فرع تجاري,٦٢ شارع مصدق الدقي بجوار شاورما ابو رامز,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=الدقى+City4
5491d1dd-533f-4c6d-bf2f-2223f522b0b5,أرابيلا مول,فرع تجاري,"شارع جمال عبد الناصر، التجمع الثالث ,القاهرة الجديدة.",01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=أرابيلا+مول+City8
5831281b-1712-4cd7-83aa-5ae7a21cc795,كارفور الملتقي,فرع تجاري,كارفور الملتقي,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=كارفور+الملتقي+City1
5a9d0fb1-fd01-4af0-ae83-ee9e1433a77c,Store 2,Test store,Cairo,0100020000,store2@test.com,Electronics,inactive,98.3,2025-04-06 12:38:12.667262,,,,false,2025-04-06 12:38:12.667262,2025-04-06 12:38:12.667262,https://maps.app.goo.gl/5Y4WTAEeHf4WpGa97
5b88ce50-9e5c-4a07-b58b-f612e0df681d,الشيخ زايد 4,فرع تجاري,معرض فولفو,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=الشيخ+زايد+4+City41
5bef0111-f7aa-437c-acf3-f4783bd94643,محطة الرمل,فرع تجاري,محطة الرمل,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=محطة+الرمل+City67
5c16755b-caa3-4c18-b637-35c155564306,كارفور- الرحاب,فرع تجاري,كارفور- الرحاب,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=كارفور-+الرحاب+City50
5eb31fa5-9f10-488b-b1cc-6d3ef77c08b1,كارفور -المعادي الجديدة,فرع تجاري,كارفور -المعادي الجديدة,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=كارفور+-المعادي+الجديدة+City69
5f222d48-32a6-4313-bd38-9f547596a731,فريش فوود ماركت-بوينت 90,فرع تجاري,فريش فوود ماركت-بوينت 90,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=فريش+فوود+ماركت-بوينت+90+City62
60189c7f-f484-4adc-89d3-8d9fa4688366,كارفور- سرايا مول,فرع تجاري,كارفور- سرايا مول,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=كارفور-+سرايا+مول+City49
6144f27b-0117-4d61-b48a-d71eb8683205,سعودي ماركت – زايد 2000,فرع تجاري,سعودي ماركت – زايد 2000,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=سعودي+ماركت+–+زايد+2000+City56
6353b7a2-37b6-4c69-98e7-f586d4bdd88e,مترو ماركت-سموحه,فرع تجاري,مترو ماركت-سموحه,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=مترو+ماركت-سموحه+City64
64e96fe5-8b4c-4d20-a015-c59362a4cdc0,فريسكو مارت,فرع تجاري,فريسكو مارت,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=فريسكو+مارت+City29
65acd225-8771-4606-909f-ac67a200d332,سيتي سنتر,فرع تجاري,سيتي سنتر,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=سيتي+سنتر+City13
65c949d4-f58c-45ca-93e0-5620b8200eca,كروس تن مول,فرع تجاري,كروس تن مول,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=كروس+تن+مول+City28
66be6ab3-d502-4302-90cf-009589c59b5d,نايل سيتى,فرع تجاري,نايل سيتى,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=نايل+سيتى+City2
66da8422-83e0-4b56-8cb0-02b27d2edaf7,جامعة عين شمس,فرع تجاري,جامعة عين شمس,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=جامعة+عين+شمس+City4
6b06e125-06f6-4e41-a349-1250f1b38351,فريش فوود ماركت-اسكندرية,فرع تجاري,فريش فوود ماركت-اسكندرية,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=فريش+فوود+ماركت-اسكندرية+City15
6b7c354e-f887-47f5-8479-13683bfe5016,District 5 مول,فرع تجاري,District 5 مول,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=District+5+مول+City68
6c18b5e1-cb7b-4824-947f-7521e42de49d,السويس-المدينة الرياضية,فرع تجاري,"برج مهاود شارع المدينة الرياضية, بجانب دوكلاند ,الملاحة الجديدة , محافظة السويس.",01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=السويس-المدينة+الرياضية+City88
6d13e1f8-96a6-4435-86c5-446d9e34a9e1,شيل أوت الشويفات,فرع تجاري,شيل أوت الشويفات,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=شيل+أوت+الشويفات+City45
6db5c381-8c5b-4aaa-97f4-619acbd3fe24,جامعة حلوان,فرع تجاري,جامعة حلوان,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=جامعة+حلوان+City63
6e666f23-87a5-4d27-993f-7c8f5b723008,الشيخ زايد 2,فرع تجاري,ممشى القاهرة,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=الشيخ+زايد+2+City6
6fadf72c-417a-44aa-b7ce-4028ac58bc78,كارفور-حلوان,فرع تجاري,كارفور-حلوان,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=كارفور-حلوان+City16
71e54faf-6b68-48fa-975c-42d940d9e70f,بالم هيلز,فرع تجاري,شارع ٨٨، نادي بالم هيلز، ٦ أكتوبر بجوار اكاديمية برشلونه,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=بالم+هيلز+City5
7205d412-0df7-42d4-808c-d9418ecd5a36,لولو ماركت - هيليوبوليس,فرع تجاري,لولو ماركت - هيليوبوليس,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=لولو+ماركت+-+هيليوبوليس+City76
723f297a-b58b-48ac-81b9-4766b51b7cbd,بارك مول,فرع تجاري,بارك مول التجمع الخامس امام هايبر لولو ماركت بجانب فندق بورتو كايرو أمام الجامعه الامريكية,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=بارك+مول+City36
72506eb2-f940-4f13-906a-5fb92bed7cbd,ليك فيو,فرع تجاري,ليك فيو,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=ليك+فيو+City73
72c2064e-bad8-48a4-af58-8b66ef8ffba1,كارفور – سيتي سنتر الماظة,فرع تجاري,كارفور – سيتي سنتر الماظة,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=كارفور+–+سيتي+سنتر+الماظة+City82
72f560eb-03c4-4a07-ab3c-663e305da1e0,كارفور-المنصورة 2,فرع تجاري,كارفور-المنصورة 2,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=كارفور-المنصورة+2+City84
72fbb9e4-80b7-46d6-b8a6-ae4c297dcc16,كارفور-المنصورة 1,فرع تجاري,كارفور-المنصورة 1,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=كارفور-المنصورة+1+City79
7395be20-ef5a-4ed7-9fcd-a3121f50046b,سبينس - زهراء المعادي,فرع تجاري,سبينس - زهراء المعادي,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=سبينس+-+زهراء+المعادي+City51
740a2756-2654-440b-9b48-b91e55e7ffca,بنده ماركت-العبور,فرع تجاري,بنده ماركت-العبور,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=بنده+ماركت-العبور+City19
74cdfbdd-c4f5-480a-8cba-05f901a83e2d,مترو ماركت- جنينه مول,فرع تجاري,مترو ماركت- جنينه مول,01000000000,branch@test.com,retail,active,100.0,2022-01-01 00:00:00,7275b3f6-1e72-42d6-a80e-cd147ad02b17,9cd43b8c-5f85-4ffa-98fa-3b9a94d110c4,edb76caa-5ef3-4bfc-8753-cf745e5e63f6,false,2025-04-06 20:32:29.99007,2025-04-06 20:32:29.990572,https://maps.google.com/?q=مترو+ماركت-+جنينه+مول+City25
